PhraseId,SentenceId,Phrase,Sentiment
61994,4222,a charm that 's conspicuously missing from the Girls ' big-screen blowout,1
61995,4222,that 's conspicuously missing from the Girls ' big-screen blowout,1
61997,4223,dampened through,1
61999,4224,a touch too Arthouse 101 in its poetic symbolism,1
62025,4226,Even when Crush departs from the 4W formula ... it feels like a glossy rehash .,1
62026,4226,... it feels like a glossy rehash .,1
62027,4226,it feels like a glossy rehash .,1
62028,4226,feels like a glossy rehash .,1
62043,4226,feels like a glossy rehash,1
62045,4226,a glossy rehash,1
62046,4226,glossy rehash,1
62047,4227,you just do n't care whether that cold-hearted snake Petrovich -LRB- that would be Reno -RRB- gets his comeuppance .,1
62050,4227,just do n't care whether that cold-hearted snake Petrovich -LRB- that would be Reno -RRB- gets his comeuppance .,1
62084,4227,do n't care whether that cold-hearted snake Petrovich -LRB- that would be Reno -RRB- gets his comeuppance .,1
62085,4227,care whether that cold-hearted snake Petrovich -LRB- that would be Reno -RRB- gets his comeuppance,1
62130,4227,that cold-hearted snake Petrovich -LRB- that would be Reno -RRB-,1
62131,4227,that cold-hearted snake Petrovich,1
62156,4227,cold-hearted snake Petrovich,1
62157,4228,garde,1
62225,4229,It 's easy to love Robin Tunney -- she 's pretty and she can act -- but it gets harder and harder to understand her choices .,1
62235,4229,gets harder and harder to understand her choices,1
62236,4230,does n't quite get there,1
62237,4231,artificial and opaque,1
62240,4231,but a tedious picture,1
62253,4234,Meandering and confusing .,1
62264,4235,to take everyone to since there 's no new `` A Christmas Carol '' out in the theaters this year,1
62269,4237,innocuous and unremarkable,1
62270,4238,neorealism 's,1
62271,4241,so many flaws,1
62284,4241,would be easy for critics to shred it,1
62285,4241,be easy for critics to shred it,1
62286,4244,At 90 minutes this movie is short,1
62299,4244,it feels much longer,1
62303,4245,is an impossible task,1
62321,4245,impossible task,1
62322,4251,turns his character into what is basically an anti-Harry Potter --,1
62323,4253,Beware the quirky Brit-com .,1
62328,4255,Avary 's failure to construct a story with even a trace of dramatic interest,1
62329,4255,failure to construct a story with even a trace of dramatic interest,1
62330,4255,to construct a story with even a trace of dramatic interest,1
62367,4255,construct a story with even a trace of dramatic interest,1
62370,4256,ca n't disguise the fact that it 's inauthentic at its core and that its story just is n't worth telling,1
62371,4256,disguise the fact,1
62372,4256,that it 's inauthentic at its core,1
62373,4256,it 's inauthentic at its core,1
62374,4256,inauthentic at its core,1
62376,4256,is n't worth telling,1
62399,4258,you 'll be shaking your head all the way to the credits,1
62400,4258,shaking your head all the way to the credits,1
62401,4258,shaking your head,1
62425,4261,Looks more like a travel-agency video targeted at people who like to ride bikes,1
62427,4261,more like a travel-agency video,1
62433,4261,like a travel-agency video,1
62442,4261,topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights .,1
62444,4261,topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights,1
62450,4262,A small independent film suffering from a severe case of Hollywood-itis .,1
62451,4262,suffering from a severe case of Hollywood-itis,1
62452,4262,from a severe case of Hollywood-itis,1
62494,4262,a severe case of Hollywood-itis,1
62529,4264,not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted,1
62531,4264,demonstrate that his pathology evolved from human impulses that grew hideously twisted,1
62533,4264,from human impulses that grew hideously twisted,1
62534,4264,human impulses that grew hideously twisted,1
62535,4264,grew hideously twisted,1
62536,4264,hideously twisted,1
62538,4268,this broken character study,1
62539,4268,broken character study,1
62540,4268,does n't really go anywhere .,1
62541,4268,does n't really go anywhere,1
62542,4269,Not all of the stories work and the ones that do,1
62544,4270,one of the biggest disappointments of the year,1
62545,4270,the biggest disappointments of the year,1
62546,4270,the biggest disappointments,1
62565,4271,it is entertaining on an inferior level .,1
62569,4271,is entertaining on an inferior level,1
62621,4271,entertaining on an inferior level,1
62626,4271,on an inferior level,1
62630,4271,an inferior level,1
62640,4271,inferior level,1
62676,4275,Stripped almost entirely,1
62680,4275,profanity and violence,1
62701,4275,few points,1
62725,4275,problematic quest,1
62726,4276,hates,1
62728,4276,the victims,1
62729,4277,Nicholas Nickleby is too much like a fragment of an underdone potato .,1
62732,4277,is too much like a fragment of an underdone potato .,1
62733,4277,is too much like a fragment of an underdone potato,1
62747,4277,much like a fragment of an underdone potato,1
62752,4277,a fragment of an underdone potato,1
62758,4277,of an underdone potato,1
62833,4277,an underdone potato,1
62835,4277,underdone potato,1
62849,4277,underdone,1
62851,4278,its oh-so-Hollywood rejiggering and,1
62890,4279,it 's no classic,1
62894,4279,'s no classic,1
62925,4281,Self-congratulatory,1
62926,4281,ill-informed,1
62927,4285,rigor,1
62958,4285,to Jimmy 's relentless anger,1
62961,4285,anger,1
62962,4285,to the script 's refusal of a happy ending,1
62970,4285,the script 's refusal of a happy ending,1
62997,4285,the script 's refusal,1
63030,4285,as those monologues stretch on and on,1
63031,4285,those monologues stretch on and on,1
63032,4285,there 's no place for this story to go but down,1
63070,4285,'s no place for this story to go but down,1
63071,4285,no place for this story to go but down,1
63072,4285,for this story to go but down,1
63073,4285,this story to go but down,1
63074,4285,go but down,1
63118,4286,does n't trust laughs,1
63123,4286,the whole dead-undead genre,1
63157,4286,dead-undead genre,1
63160,4286,who deserve more from a vampire pic than a few shrieky special effects,1
63161,4286,shrieky special effects,1
63174,4288,gets clunky on the screen,1
63175,4288,clunky on the screen,1
63176,4288,we keep getting torn away from the compelling historical tale to a less-compelling soap opera,1
63179,4288,keep getting torn away from the compelling historical tale to a less-compelling soap opera,1
63180,4288,getting torn away from the compelling historical tale to a less-compelling soap opera,1
63181,4288,torn away from the compelling historical tale to a less-compelling soap opera,1
63186,4288,torn away,1
63194,4288,a less-compelling soap opera,1
63198,4288,less-compelling,1
63199,4289,is more of an ordeal than an amusement,1
63200,4289,of an ordeal than an amusement,1
63201,4289,an ordeal than an amusement,1
63202,4289,an ordeal,1
63203,4290,enough flourishes and freak-outs,1
63227,4291,their performances could have -- should have -- been allowed to stand on their own,1
63231,4291,could have -- should have -- been allowed to stand on their own,1
63252,4291,could have -- should have -- been allowed,1
63254,4291,could have -- should have,1
63259,4292,They just do n't work in concert .,1
63260,4292,just do n't work in concert .,1
63263,4292,do n't work in concert .,1
63270,4292,do n't work in concert,1
63271,4293,the saccharine sentimentality of Bicentennial Man,1
63272,4293,the saccharine sentimentality,1
63291,4293,saccharine sentimentality,1
63292,4293,altogether darker side,1
63293,4298,Terminally bland,1
63294,4298,needlessly confusing,1
63312,4298,shot on digital videotape rather than film,1
63313,4299,The movie 's blatant derivativeness is one reason it 's so lackluster .,1
63314,4299,blatant derivativeness,1
63321,4299,derivativeness,1
63322,4299,one reason it 's so lackluster,1
63325,4299,so lackluster,1
63335,4300,hit that may strain adult credibility .,1
63347,4300,hit that may strain adult credibility,1
63378,4300,may strain adult credibility,1
63383,4301,a great shame that such a talented director as Chen Kaige,1
63400,4301,great shame,1
63402,4301,has chosen to make his English-language debut with a film,1
63416,4301,so poorly,1
63424,4302,the couples exposing themselves are n't all that interesting,1
63429,4302,themselves are n't all that interesting,1
63444,4302,are n't all that interesting,1
63445,4303,No amount of blood and disintegrating vampire cadavers can obscure this movie 's lack of ideas .,1
63446,4303,can obscure this movie 's lack of ideas .,1
63466,4303,can obscure this movie 's lack of ideas,1
63490,4303,obscure this movie 's lack of ideas,1
63491,4305,is n't quite out of ripe,1
63495,4305,screwball ideas,1
63528,4305,Friday After Next spreads them pretty thin,1
63558,4305,spreads them pretty thin,1
63559,4306,fairly disposable yet,1
63560,4307,personal tragedy and,1
63563,4307,personal tragedy,1
63565,4308,Romething 's really wrong with this ricture !,1
63569,4308,'s really wrong with this ricture !,1
63588,4308,'s really wrong with this ricture,1
63611,4308,really wrong with this ricture,1
63614,4308,wrong with this ricture,1
63615,4310,While Van Wilder may not be the worst National Lampoon film,1
63617,4310,be the worst National Lampoon film,1
63618,4310,worst National Lampoon film,1
63621,4310,it 's far from being this generation 's Animal House .,1
63624,4310,far from being this generation 's Animal House,1
63626,4311,It 's not particularly well made,1
63636,4311,cringing,1
63638,4312,the knee-jerk misogyny that passes for humor in so many teenage comedies,1
63641,4312,the knee-jerk misogyny,1
63642,4312,knee-jerk misogyny,1
63643,4312,misogyny,1
63707,4315,... the drama is finally too predictable to leave much of an impression .,1
63708,4315,is finally too predictable to leave much of an impression,1
63709,4316,makes the silly original cartoon seem smart and well-crafted in comparison .,1
63710,4317,instantly disposable,1
63711,4317,of hackery,1
63736,4317,hackery,1
63739,4320,The following things are not at all entertaining :,1
63762,4320,The bad sound,1
63764,4320,bad sound,1
63836,4323,of movie fluff,1
63840,4324,The obnoxious special effects,1
63855,4324,obnoxious special effects,1
63856,4324,the obligatory outbursts of flatulence and,1
63868,4324,so-five-minutes-ago pop music,1
63872,4324,dopey old,1
63873,4325,is so thoughtlessly assembled .,1
63874,4325,is so thoughtlessly assembled,1
63875,4325,thoughtlessly assembled,1
63878,4325,thoughtlessly,1
63879,4326,to cheap manipulation or corny conventions,1
63884,4326,manipulation or corny conventions,1
63903,4327,bringing a barf bag to the moviehouse,1
63904,4327,bringing a barf bag,1
63907,4327,a barf bag,1
63908,4327,barf,1
63914,4328,... Pray does n't have a passion for the material .,1
63915,4328,Pray does n't have a passion for the material .,1
63916,4328,does n't have a passion for the material .,1
63917,4328,does n't have a passion for the material,1
63948,4330,The hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone .,1
63960,4330,The hackneyed story,1
63961,4330,hackneyed story,1
63983,4330,her bully of a husband,1
63986,4330,bully,1
64002,4330,is simply too overdone .,1
64013,4330,is simply too overdone,1
64014,4330,too overdone,1
64019,4330,overdone,1
64027,4331,should pay reparations to viewers .,1
64033,4331,should pay reparations to viewers,1
64036,4332,a creaky `` Pretty Woman '',1
64038,4332,with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought,1
64044,4332,the emphasis on self-empowering schmaltz and,1
64045,4332,schmaltz,1
64046,4332,that gives pic its title an afterthought,1
64047,4333,is merely Anne-Sophie Birot 's off-handed way of saying girls find adolescence difficult to wade through,1
64048,4333,off-handed,1
64052,4333,find adolescence difficult to wade through,1
64053,4333,adolescence difficult to wade through,1
64054,4333,difficult to wade through,1
64066,4333,to wade through,1
64069,4333,wade through,1
64070,4334,ominous mood and tension,1
64071,4334,if the suspense never rises to a higher level,1
64075,4334,the suspense never rises to a higher level,1
64109,4334,never rises to a higher level,1
64110,4338,Diane Lane 's sophisticated performance ca n't rescue Adrian Lyne 's Unfaithful from its sleazy moralizing .,1
64141,4338,rescue Adrian Lyne 's Unfaithful from its sleazy moralizing,1
64143,4338,from its sleazy moralizing,1
64144,4338,sleazy moralizing,1
64145,4338,sleazy,1
64165,4339,overmanipulative Hollywood practices,1
64166,4339,overmanipulative,1
64182,4340,soul-stripping breakdown,1
64197,4340,soul-stripping,1
64218,4341,A zombie movie in every sense,1
64233,4342,the more hackneyed elements of the film easier to digest,1
64242,4342,the more hackneyed elements of the film,1
64244,4342,more hackneyed elements,1
64304,4342,more hackneyed,1
64318,4348,Not good enough to pass for a litmus test of the generation gap and not bad enough to repulse any generation of its fans .,1
64319,4348,Not good enough,1
64320,4348,Not good,1
64340,4348,repulse,1
64343,4351,If this is cinema,1
64361,4353,it comes off as only occasionally satirical and never fresh .,1
64385,4353,comes off as only occasionally satirical and never fresh .,1
64400,4353,as only occasionally satirical and never fresh,1
64401,4354,is less about a superficial midlife crisis,1
64403,4354,about a superficial midlife crisis,1
64406,4354,superficial midlife crisis,1
64419,4355,about nothing,1
64464,4356,loads of CGI and bushels of violence,1
64466,4359,enough to stave off doldrums,1
64473,4359,to stave off doldrums,1
64507,4359,doldrums,1
64508,4359,self-conscious debut,1
64509,4359,is also eminently forgettable .,1
64516,4360,Originality is sorely lacking .,1
64524,4360,is sorely lacking .,1
64537,4360,is sorely lacking,1
64540,4362,miserable and smug,1
64541,4364,succumbs to gravity and plummets to earth .,1
64546,4364,succumbs to gravity and plummets to earth,1
64554,4364,succumbs to gravity and plummets,1
64576,4364,to gravity and plummets,1
64579,4364,plummets,1
64580,4366,nothing we have n't seen before from Murphy,1
64582,4366,aggressively silly,1
64583,4368,dumb gags,1
64592,4369,on ugly digital video,1
64604,4369,ugly digital video,1
64615,4370,seen this before,1
64657,4372,guts and,1
64662,4372,men with guns,1
64663,4373,It 's only in fairy tales that princesses that are married for political reason live happily ever after .,1
64664,4373,'s only in fairy tales that princesses that are married for political reason live happily ever after,1
64666,4373,'s only in fairy tales,1
64667,4373,are married for political reason,1
64669,4374,it 'll probably be in video stores by Christmas,1
64670,4374,be in video stores by Christmas,1
64671,4374,it might just be better suited to a night in the living room than a night at the movies,1
64675,4374,might just be better suited to a night in the living room than a night at the movies,1
64678,4374,be better suited to a night in the living room than a night at the movies,1
64692,4374,better suited to a night in the living room than a night at the movies,1
64699,4374,suited to a night in the living room than a night at the movies,1
64702,4374,to a night in the living room than a night at the movies,1
64707,4376,A listless sci-fi comedy in which Eddie Murphy deploys two,1
64708,4376,listless sci-fi comedy,1
64714,4376,listless sci-fi,1
64715,4376,elaborate futuristic sets to no particularly memorable effect,1
64716,4376,to no particularly memorable effect,1
64717,4376,no particularly memorable effect,1
64719,4377,that I 'm actually having a hard time believing people were paid to make it,1
64720,4377,'m actually having a hard time believing people were paid to make it,1
64733,4377,believing people were paid to make it,1
64748,4379,Sewer rats,1
64749,4379,could watch this movie and be so skeeved out that they 'd need a shower .,1
64752,4379,could watch this movie and be so skeeved out that they 'd need a shower,1
64753,4379,skeeved out that they 'd need a shower,1
64771,4379,skeeved,1
64772,4379,'d need a shower,1
64774,4381,as if by cattle prod,1
64777,4384,a setup so easy it borders on facile,1
64782,4384,it borders on facile,1
64783,4384,from cheap-shot mediocrity,1
64785,4384,cheap-shot,1
64790,4386,desperation worthy,1
64804,4387,continues to baffle the faithful with his games of hide-and-seek .,1
64806,4387,to baffle the faithful with his games of hide-and-seek,1
64809,4388,without any more substance ...,1
64835,4388,but could have and should have been deeper .,1
64836,4388,but could have and should have been deeper,1
64837,4388,could have and should have been deeper,1
64838,4388,should have been deeper,1
64839,4389,A grand fart,1
64848,4389,grand fart,1
64862,4389,fart,1
64863,4389,coming from a director beginning to resemble someone 's crazy French grandfather,1
64865,4389,from a director beginning to resemble someone 's crazy French grandfather,1
64866,4389,a director beginning to resemble someone 's crazy French grandfather,1
64868,4389,beginning to resemble someone 's crazy French grandfather,1
64889,4390,all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting,1
64910,4390,all the bouncing,1
64916,4390,back and forth ca n't help but become a bit tedious --,1
64925,4390,back and forth ca n't help but become a bit tedious,1
64926,4390,a bit tedious,1
64927,4390,varmints,1
64965,4390,to distract you from the ricocheting,1
64983,4390,distract you from the ricocheting,1
64984,4390,distract you,1
64986,4391,Like a medium-grade network sitcom -- mostly inoffensive,1
64987,4391,a medium-grade network sitcom --,1
65019,4391,medium-grade network sitcom,1
65020,4391,weightless that a decent draft in the auditorium might blow it off the screen .,1
65023,4391,weightless that a decent draft in the auditorium might blow it off the screen,1
65042,4391,that a decent draft in the auditorium might blow it off the screen,1
65045,4391,a decent draft in the auditorium might blow it off the screen,1
65051,4391,blow it off the screen,1
65052,4393,Is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ?,1
65054,4393,Is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it,1
65075,4393,be utterly entranced by its subject and still show virtually no understanding of it,1
65088,4393,still show virtually no understanding of it,1
65090,4393,virtually no understanding of it,1
65091,4393,virtually no understanding,1
65092,4394,showdown,1
65094,4394,a bad day,1
65095,4394,bad day,1
65096,4398,not very amusing,1
65098,4400,does n't mean you have to check your brain at the door,1
65101,4400,you have to check your brain at the door,1
65120,4400,to check your brain at the door,1
65122,4400,check your brain at the door,1
65141,4400,check your brain,1
65144,4401,fails to keep it up and,1
65155,4402,which is especially unfortunate in light of the fine work done by most of the rest of her cast,1
65157,4402,is especially unfortunate in light of the fine work done by most of the rest of her cast,1
65166,4402,especially unfortunate in light of the fine work done by most of the rest of her cast,1
65173,4402,unfortunate in light of the fine work done by most of the rest of her cast,1
65174,4404,the attempt to complicate the story only defies credibility,1
65175,4404,the attempt to complicate the story,1
65176,4404,only defies credibility,1
65182,4405,should be able to find better entertainment,1
65201,4405,be able to find better entertainment,1
65202,4405,to find better entertainment,1
65217,4406,reflects the worst of their shallow styles,1
65218,4406,the worst of their shallow styles,1
65219,4406,their shallow styles,1
65220,4406,shallow styles,1
65231,4406,wildly overproduced,1
65237,4406,inadequately motivated,1
65238,4406,inadequately,1
65242,4406,every one -LRB- and no one -RRB-,1
65254,4407,look at the list of movies starring Ice-T in a major role,1
65256,4409,Believability was n't one of the film 's virtues .,1
65291,4409,was n't one of the film 's virtues .,1
65295,4409,was n't one of the film 's virtues,1
65296,4410,plaintiveness,1
65297,4410,could make you weep,1
65319,4411,Mandel Holland 's direction is uninspired,1
65322,4411,is uninspired,1
65324,4411,his scripting unsurprising,1
65326,4412,We do n't even like their characters .,1
65327,4412,do n't even like their characters .,1
65336,4412,do n't even like their characters,1
65337,4413,standoffish to everyone else,1
65338,4413,smugly,1
65366,4413,suggests a superior moral tone is more important than filmmaking skill,1
65368,4414,of cheesy dialogue,1
65382,4414,cheesy dialogue,1
65383,4415,It 's bedeviled by labored writing and slack direction .,1
65384,4415,bedeviled by labored writing and slack direction,1
65385,4415,labored writing and slack direction,1
65389,4415,writing and slack direction,1
65390,4415,and slack direction,1
65391,4416,Comes off as a long,1
65394,4416,laborious,1
65429,4416,the bellyaching of a paranoid and unlikable man,1
65430,4416,of a paranoid and unlikable man,1
65431,4416,paranoid and unlikable,1
65432,4417,growing old,1
65438,4420,with tension,1
65456,4421,K-19 will not go down in the annals of cinema as one of the great submarine stories,1
65466,4421,will not go down in the annals of cinema as one of the great submarine stories,1
65469,4421,the Demons of his own fear and paranoia,1
65470,4421,own fear and paranoia,1
65471,4421,fear and paranoia,1
65476,4422,of a particularly nightmarish fairytale,1
65480,4422,a particularly nightmarish fairytale,1
65489,4422,particularly nightmarish,1
65498,4422,nightmarish,1
65499,4423,Guys say mean things and shoot a lot of bullets .,1
65500,4423,mean things,1
65510,4425,may be convinced that he has something significant to say,1
65513,4425,he is n't talking a talk that appeals to me,1
65522,4425,is n't talking a talk that appeals to me,1
65525,4426,The obligatory break-ups and,1
65526,4426,do n't seem to have much emotional impact on the characters .,1
65533,4426,do n't seem to have much emotional impact on the characters,1
65551,4428,Could as easily have been called ` Under Siege 3 : In Alcatraz ' ... a cinematic corpse that never springs to life .,1
65557,4428,Could as easily have been called ` Under Siege 3 : In Alcatraz ' ... a cinematic corpse that never springs to life,1
65558,4428,have been called ` Under Siege 3,1
65566,4428,Alcatraz ' ... a cinematic corpse,1
65569,4428,a cinematic corpse,1
65570,4428,cinematic corpse,1
65576,4428,corpse,1
65599,4428,that never springs to life,1
65601,4428,never springs to life,1
65609,4431,a cesspool,1
65611,4433,What 's worse is that Pelosi knows it .,1
65618,4433,What 's worse,1
65619,4433,'s worse,1
65621,4434,Told in scattered fashion,1
65624,4435,which is mostly a bore,1
65637,4435,a bore,1
65641,4435,seems to exist only for its climactic setpiece,1
65642,4435,exist only for its climactic setpiece,1
65644,4437,except for the annoying demeanour of its lead character .,1
65648,4437,except for the annoying demeanour of its lead character,1
65674,4437,for the annoying demeanour of its lead character,1
65675,4437,the annoying demeanour of its lead character,1
65684,4437,the annoying demeanour,1
65685,4440,leave their families,1
65686,4441,a film that comes along every day .,1
65703,4444,none of which ever seem to hit,1
65705,4445,To get at the root psychology of this film would require many sessions on the couch of Dr. Freud .,1
65706,4445,would require many sessions on the couch of Dr. Freud .,1
65708,4445,would require many sessions on the couch of Dr. Freud,1
65710,4446,faint of heart or conservative of spirit,1
65711,4448,One-sided documentary offers simplistic explanations to a very complex situation .,1
65712,4448,One-sided documentary,1
65713,4449,that do n't really care for the candidate,1
65715,4449,do n't really care for the candidate,1
65716,4449,forced to follow,1
65747,4450,that sometimes it 's difficult to tell who the other actors in the movie are,1
65791,4450,sometimes it 's difficult to tell who the other actors in the movie are,1
65818,4450,'s difficult to tell who the other actors in the movie are,1
65820,4450,difficult to tell who the other actors in the movie are,1
65821,4452,Brisk hack job,1
65823,4452,Brisk hack,1
65888,4454,- A Veggie Tales Movie may well depend on your threshold for pop manifestations of the Holy Spirit .,1
65889,4454,A Veggie Tales Movie may well depend on your threshold for pop manifestations of the Holy Spirit .,1
65890,4454,depend on your threshold for pop manifestations of the Holy Spirit,1
65891,4456,both overstuffed and undernourished,1
65895,4456,overstuffed and undernourished,1
65896,4456,overstuffed and,1
65897,4456,overstuffed,1
65898,4456,'s plenty of evidence here to indicate Clooney might have better luck next time,1
65899,4456,to indicate Clooney might have better luck next time,1
65933,4456,Clooney might have better luck next time,1
65938,4456,have better luck next time,1
65939,4456,better luck,1
65942,4457,has turned his franchise into the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs,1
65947,4457,the movie version of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs,1
65949,4457,of an adolescent dirty-joke book done up in post-Tarantino pop-culture riffs,1
65955,4457,adolescent dirty-joke book,1
65956,4461,90-minute dud,1
65957,4462,find little of interest,1
65958,4462,which is often preachy and poorly acted,1
66020,4462,is often preachy,1
66045,4463,miscast leads,1
66051,4463,absurdly overblown climax,1
66052,4463,overblown climax,1
66058,4463,the so-bad-it 's,1
66059,4463,so-bad-it 's,1
66063,4465,eccentrics,1
66064,4466,a lack of clarity and audacity that a subject as monstrous and pathetic as Dahmer,1
66067,4466,a lack of clarity and audacity,1
66068,4466,a lack,1
66102,4466,that a subject as monstrous and pathetic as Dahmer,1
66104,4466,subject as monstrous and pathetic as Dahmer,1
66105,4466,subject as monstrous,1
66164,4466,as monstrous,1
66176,4466,pathetic as Dahmer,1
66178,4466,as Dahmer,1
66180,4467,surprisingly juvenile,1
66182,4467,wear thin with repetition,1
66187,4472,rendered in as flat,1
66188,4472,in as flat,1
66194,4472,impassive a manner,1
66229,4473,While Broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture,1
66235,4473,Broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture,1
66237,4473,does n't capture the effect of these tragic deaths on hip-hop culture,1
66277,4473,of these tragic deaths,1
66279,4473,tragic deaths,1
66317,4473,at a failure of our justice system,1
66319,4474,the battle,1
66445,4474,it looks like Woo 's a P.O.W.,1
66446,4475,The sentimental cliches,1
66447,4475,sentimental cliches,1
66448,4478,just has too much on its plate to really stay afloat for its just under ninety minute running time .,1
66465,4478,has too much on its plate to really stay afloat for its just under ninety minute running time .,1
66489,4478,has too much on its plate to really stay afloat for its just under ninety minute running time,1
66495,4478,too much on its plate,1
66496,4478,to really stay afloat for its just under ninety minute running time,1
66497,4478,stay afloat for its just under ninety minute running time,1
66517,4479,at this nonsensical story,1
66531,4479,this nonsensical story,1
66533,4479,nonsensical story,1
66551,4480,represents Bartleby 's main overall flaw .,1
66552,4480,overall flaw,1
66554,4481,thinking of 51 ways to leave this loser,1
66557,4481,to leave this loser,1
66559,4481,loser,1
66571,4483,This low-rent -- and even lower-wit -- rip-off of the Farrelly brothers ' oeuvre gets way too mushy -- and in a relatively short amount of time .,1
66572,4483,This low-rent -- and even lower-wit -- rip-off of the Farrelly brothers ' oeuvre,1
66578,4483,low-rent -- and even lower-wit --,1
66583,4483,low-rent -- and even lower-wit,1
66584,4483,low-rent --,1
66589,4483,even lower-wit,1
66594,4483,lower-wit,1
66607,4483,gets way too mushy -- and in a relatively short amount of time .,1
66622,4483,way too mushy -- and in a relatively short amount of time,1
66624,4483,too mushy -- and in a relatively short amount of time,1
66625,4483,too mushy,1
66633,4485,Burning,1
66634,4487,-LRB- Seagal 's -RRB- strenuous attempt at a change in expression could very well clinch him this year 's Razzie .,1
66636,4487,-LRB- Seagal 's -RRB- strenuous attempt at a change in expression,1
66641,4487,-LRB- Seagal 's -RRB- strenuous attempt,1
66651,4487,strenuous,1
66656,4487,could very well clinch him this year 's Razzie .,1
66662,4487,could very well clinch him this year 's Razzie,1
66670,4487,clinch him this year 's Razzie,1
66673,4487,him this year 's Razzie,1
66681,4487,this year 's Razzie,1
66698,4488,crushing disappointment,1
66713,4489,the excruciating End of Days,1
66768,4489,the excruciating End,1
66770,4489,as a tragic figure,1
66788,4489,sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions,1
66794,4489,really belongs with any viewer forced to watch him try out so many complicated facial expressions,1
66801,4489,with any viewer forced to watch him try out so many complicated facial expressions,1
66814,4489,any viewer forced to watch him try out so many complicated facial expressions,1
66815,4489,forced to watch him try out so many complicated facial expressions,1
66818,4490,A battle between bug-eye theatre and dead-eye matinee .,1
66819,4490,A battle between bug-eye theatre and dead-eye,1
66821,4490,bug-eye theatre and dead-eye,1
66826,4491,hide a weak script,1
66828,4493,being gullible,1
66829,4493,blind to the silliness,1
66846,4495,hand viewers a suitcase full of easy answers,1
66866,4496,All too familiar ... basically the sort of cautionary tale that was old when ` Angels With Dirty Faces ' appeared in 1938 .,1
66868,4496,All too familiar ... basically the sort of cautionary tale that was old when ` Angels With Dirty Faces ' appeared in 1938,1
66870,4496,All too familiar ...,1
66871,4496,basically the sort of cautionary tale that was old when ` Angels With Dirty Faces ' appeared in 1938,1
66883,4496,that was old when ` Angels With Dirty Faces ' appeared in 1938,1
66944,4498,cinematic car wreck,1
66946,4498,car wreck,1
66947,4498,wreck,1
66950,4498,a catastrophic collision,1
66963,4498,catastrophic collision,1
66966,4498,of tastelessness and gall,1
66967,4498,tastelessness and gall,1
66968,4499,Even Murphy 's expert comic timing and famed charisma ca n't rescue this effort .,1
66997,4499,ca n't rescue this effort .,1
67001,4499,ca n't rescue this effort,1
67005,4500,the Holocaust,1
67024,4502,The dialogue is cumbersome,1
67025,4502,is cumbersome,1
67026,4502,cumbersome,1
67031,4502,the simpering soundtrack and editing more so,1
67033,4502,the simpering soundtrack and editing,1
67034,4502,the simpering soundtrack,1
67051,4502,simpering soundtrack,1
67096,4504,never inspired,1
67097,4505,unknowable,1
67101,4507,It 's a shame the marvelous first 101 minutes have to be combined with the misconceived final 5 .,1
67113,4507,'s a shame the marvelous first 101 minutes have to be combined with the misconceived final 5 .,1
67114,4507,a shame the marvelous first 101 minutes have to be combined with the misconceived final 5,1
67115,4507,combined with the misconceived final 5,1
67116,4507,misconceived final 5,1
67117,4507,misconceived final,1
67118,4507,misconceived,1
67119,4508,told what actually happened as if it were the third ending of Clue,1
67128,4509,As dumb and cheesy,1
67131,4509,dumb and,1
67132,4510,strained caper movies that 's hardly any fun to watch and begins to vaporize from your memory minutes after it ends .,1
67133,4510,strained caper movies that 's hardly any fun to watch and,1
67134,4510,caper movies that 's hardly any fun to watch,1
67157,4510,that 's hardly any fun to watch,1
67162,4510,'s hardly any fun to watch,1
67163,4510,to vaporize from your memory minutes after it ends,1
67165,4510,vaporize from your memory minutes,1
67168,4512,the writing is indifferent,1
67169,4512,indifferent,1
67170,4514,To call this film a lump of coal,1
67180,4514,call this film a lump of coal,1
67182,4516,Wishy-washy .,1
67190,4517,relentlessly downbeat,1
67191,4517,pitched to the cadence of a depressed fifteen-year-old 's suicidal poetry .,1
67192,4517,the cadence of a depressed fifteen-year-old 's suicidal poetry,1
67193,4517,of a depressed fifteen-year-old 's suicidal poetry,1
67201,4517,a depressed fifteen-year-old 's suicidal poetry,1
67203,4517,depressed fifteen-year-old 's,1
67214,4517,depressed,1
67216,4517,suicidal,1
67227,4518,Writer-director Stephen Gaghan has made the near-fatal mistake of being what the English call ` too clever by half . ',1
67229,4518,has made the near-fatal mistake of being what the English call ` too clever by half . ',1
67230,4518,made the near-fatal mistake of being what the English call ` too clever by half,1
